0.350000	1.093712	-35.223282	-34.129570	
0.351000	1.100100	-35.223625	-34.123525	
0.352000	1.106509	-35.223971	-34.117463	
0.353000	1.112937	-35.224320	-34.111384	
0.354000	1.119385	-35.224672	-34.105287	
0.355000	1.125852	-35.225027	-34.099174	
0.356000	1.132340	-35.225384	-34.093044	
0.357000	1.138847	-35.225744	-34.086897	
0.358000	1.145375	-35.226107	-34.080732	
0.359000	1.151922	-35.226473	-34.074551	
0.360000	1.158489	-35.226841	-34.068352	
0.361000	1.165076	-35.227213	-34.062137	
0.362000	1.171683	-35.227587	-34.055904	
0.363000	1.178310	-35.227964	-34.049655	
0.364000	1.184956	-35.228345	-34.043388	
0.365000	1.191623	-35.228728	-34.037105	
0.366000	1.198310	-35.229114	-34.030804	
0.367000	1.205016	-35.229503	-34.024487	
0.368000	1.211743	-35.229895	-34.018152	
0.369000	1.218490	-35.230290	-34.011800	
0.370000	1.225257	-35.230688	-34.005432	
0.371000	1.232044	-35.231089	-33.999046	
0.372000	1.238851	-35.231494	-33.992643	
0.373000	1.245678	-35.231901	-33.986223	
0.374000	1.252525	-35.232311	-33.979787	
0.375000	1.259392	-35.232725	-33.973333	
0.376000	1.266279	-35.233141	-33.966862	
0.377000	1.273187	-35.233561	-33.960374	
0.378000	1.280115	-35.233984	-33.953869	
0.379000	1.287062	-35.234410	-33.947347	
0.380000	1.294031	-35.234839	-33.940809	
0.381000	1.301019	-35.235272	-33.934253	
0.382000	1.308027	-35.235707	-33.927680	
0.383000	1.315056	-35.236146	-33.921090	
0.384000	1.322105	-35.236588	-33.914483	
0.385000	1.329175	-35.237034	-33.907859	
0.386000	1.336264	-35.237483	-33.901218	
0.387000	1.343374	-35.237935	-33.894560	
0.388000	1.350504	-35.238390	-33.887885	
0.389000	1.357655	-35.238849	-33.881194	
0.390000	1.364826	-35.239311	-33.874485	
0.391000	1.372018	-35.239776	-33.867759	
0.392000	1.379229	-35.240245	-33.861016	
0.393000	1.386461	-35.240717	-33.854256	
0.394000	1.393714	-35.241193	-33.847479	
0.395000	1.400987	-35.241672	-33.840685	
0.396000	1.408281	-35.242155	-33.833874	
0.397000	1.415595	-35.242641	-33.827046	
0.398000	1.422929	-35.243131	-33.820202	
0.399000	1.430284	-35.243624	-33.813340	
0.400000	1.437660	-35.244121	-33.806461	
0.401000	1.445056	-35.244621	-33.799565	
0.402000	1.452473	-35.245125	-33.792652	
0.403000	1.459910	-35.245632	-33.785722	
0.404000	1.467368	-35.246144	-33.778776	
0.405000	1.474846	-35.246658	-33.771812	
0.406000	1.482346	-35.247177	-33.764831	
0.407000	1.489865	-35.247699	-33.757833	
0.408000	1.497406	-35.248224	-33.750819	
0.409000	1.504967	-35.248754	-33.743787	
0.410000	1.512549	-35.249287	-33.736738	
0.411000	1.520152	-35.249824	-33.729672	
0.412000	1.527775	-35.250365	-33.722590	
0.413000	1.535419	-35.250909	-33.715490	
0.414000	1.543084	-35.251458	-33.708374	
0.415000	1.550770	-35.252010	-33.701240	
0.416000	1.558476	-35.252566	-33.694089	
0.417000	1.566204	-35.253126	-33.686922	
0.418000	1.573952	-35.253689	-33.679737	
0.419000	1.581721	-35.254257	-33.672536	
0.420000	1.589511	-35.254829	-33.665318	
0.421000	1.597322	-35.255404	-33.658082	
0.422000	1.605154	-35.255984	-33.650830	
0.423000	1.613007	-35.256567	-33.643560	
0.424000	1.620881	-35.257155	-33.636274	
0.425000	1.628775	-35.257746	-33.628971	
0.426000	1.636691	-35.258342	-33.621651	
0.427000	1.644628	-35.258941	-33.614313	
0.428000	1.652586	-35.259545	-33.606959	
0.429000	1.660565	-35.260153	-33.599588	
0.430000	1.668565	-35.260765	-33.592200	
0.431000	1.676586	-35.261381	-33.584795	
0.432000	1.684628	-35.262001	-33.577373	
0.433000	1.692692	-35.262626	-33.569934	
0.434000	1.700776	-35.263254	-33.562478	
0.435000	1.708882	-35.263887	-33.555005	
0.436000	1.717009	-35.264524	-33.547515	
0.437000	1.725157	-35.265166	-33.540008	
0.438000	1.733327	-35.265811	-33.532484	
0.439000	1.741518	-35.266461	-33.524944	
0.440000	1.749730	-35.267115	-33.517386	
0.441000	1.757963	-35.267774	-33.509811	
0.442000	1.766218	-35.268437	-33.502219	
0.443000	1.774494	-35.269105	-33.494611	
0.444000	1.782791	-35.269776	-33.486985	
0.445000	1.791110	-35.270453	-33.479343	
0.446000	1.799450	-35.271133	-33.471683	
0.447000	1.807811	-35.271818	-33.464007	
0.448000	1.816195	-35.272508	-33.456314	
0.449000	1.824599	-35.273202	-33.448603	
0.450000	1.833025	-35.273901	-33.440876	
0.451000	1.841473	-35.274604	-33.433132	
0.452000	1.849942	-35.275312	-33.425371	
0.453000	1.858432	-35.276025	-33.417593	
0.454000	1.866944	-35.276742	-33.409798	
0.455000	1.875478	-35.277464	-33.401986	
0.456000	1.884034	-35.278190	-33.394157	
0.457000	1.892611	-35.278921	-33.386311	
0.458000	1.901209	-35.279657	-33.378448	
0.459000	1.909830	-35.280398	-33.370568	
0.460000	1.918472	-35.281143	-33.362671	
0.461000	1.927136	-35.281893	-33.354758	
0.462000	1.935821	-35.282648	-33.346827	
0.463000	1.944529	-35.283408	-33.338879	
0.464000	1.953258	-35.284173	-33.330915	
0.465000	1.962009	-35.284942	-33.322933	
0.466000	1.970782	-35.285717	-33.314935	
0.467000	1.979577	-35.286496	-33.306919	
0.468000	1.988393	-35.287280	-33.298887	
0.469000	1.997232	-35.288069	-33.290838	
0.470000	2.006092	-35.288864	-33.282772	
0.471000	2.014974	-35.289663	-33.274689	
0.472000	2.023879	-35.290467	-33.266588	
0.473000	2.032805	-35.291276	-33.258471	
0.474000	2.041753	-35.292091	-33.250337	
0.475000	2.050724	-35.292910	-33.242186	
0.476000	2.059716	-35.293735	-33.234019	
0.477000	2.068731	-35.294565	-33.225834	
0.478000	2.077768	-35.295400	-33.217632	
0.479000	2.086827	-35.296240	-33.209413	
0.480000	2.095908	-35.297085	-33.201178	
0.481000	2.105011	-35.297936	-33.192925	
0.482000	2.114136	-35.298792	-33.184656	
0.483000	2.123284	-35.299653	-33.176369	
